country,country_iso,core_city,uc_id,cc_avg_dir,cc_avg_undir,cc_wt_avg_dir,cc_wt_avg_undir,circuity,elev_iqr,elev_mean,elev_median,elev_range,elev_std,grade_mean,grade_median,intersect_count,intersect_count_clean,intersect_count_clean_topo,k_avg,length_mean,length_median,length_total,street_segment_count,node_count,orientation_entropy,orientation_order,pagerank_max,prop_4way,prop_3way,prop_deadend,self_loop_proportion,straightness,uc_names,world_region,world_subregion,resident_pop,area,built_up_area
china,CHN,fuqing,12608,0.046026548602726,0.0662425294004238,0.0005146527059324,0.0006785562996356,1.0538040621272622,12.0,21.856950067476383,20.0,207.0,11.239151318417475,0.027174031271244,0.009,4325,2915,3162,2.8359359938307307,115.04291733514616,60.46,846140.657,7355,5187,3.454093257924245,0.1143386306189337,0.0009651073699453,0.2033930981299402,0.6265664160401002,0.1661846925004819,0.0019034670292318,0.9489430112665816,Fuqing,Asia,Eastern Asia,379236,69.0,32.3591575623
india,IND,borsad,6710,0.0564971751412429,0.0564971751412429,0.0043140177432461,0.0043140177432461,1.0255567060395228,3.0,32.16949152542373,32.0,11.0,2.464594408632965,0.0083466666666666,0.005,40,40,40,2.542372881355932,577.75148,378.822,43331.361,75,59,3.2521430954764967,0.2788859321034809,0.0354974662735416,0.2033898305084746,0.4745762711864407,0.3220338983050847,0.0,0.9750801629115008,Borsad,Asia,South-Central Asia,206325,16.0,2.45173192024
iran,IRN,kangan_seaport,5863,0.0164572797444769,0.017439446366782,0.0011403434080842,0.0011865642942996,1.0197528528546729,12.0,17.820761245674742,16.0,67.0,10.334722728740116,0.0207674418604651,0.013,1330,1125,1149,2.9757785467128026,82.47680837209302,60.1255,177325.13799999998,2150,1445,2.9889525410106392,0.4679739315899762,0.0022253850500433,0.1674740484429066,0.7501730103806228,0.0795847750865051,0.0,0.9806297645558164,Kangan Seaport,Asia,South-Central Asia,62238,11.0,4.74333047867
oman,OMN,sohar,5943,0.0596933367301573,0.0821352035846482,0.001971211549221,0.0022958718395144,1.0508995613347352,4.0,9.940970192869669,10.0,20.0,3.2000582952913623,0.011146573080099,0.005,1573,1429,1445,2.831092928112215,144.61293765483074,89.622,350252.53500000003,2422,1711,3.4602316538810274,0.1090725386992361,0.0017210349314329,0.0713033313851548,0.8451198129748685,0.0806545879602571,0.0020644095788604,0.9515657221608428,Sohar,Asia,Western Asia,110976,35.0,8.58885002136
australia,AUS,thorneside,13079,0.0290956550964834,0.0511043622308119,0.0023315518509943,0.0031644952374515,1.074763123373636,19.0,21.63694091662065,19.0,63.0,12.824711816220765,0.0328494886616273,0.019,2634,2128,2143,2.483710657095527,116.27655535793686,86.764,523011.946,4498,3622,3.352909895511293,0.198893908176174,0.0009162855209033,0.0574268360022087,0.6648260629486472,0.2727774710104914,0.0057803468208092,0.9304375803861248,Thorneside; Alexandra Hills; Birkdale; Cleveland; Ormiston; Chandler; Thornlands; Capalaba; Wellington Point,Oceania,Australia/New Zealand,91328,67.0,31.9599113464
india,IND,narasaraopet,8522,0.0405092592592592,0.0405092592592592,0.0019106034314926,0.0019106034314926,1.0442067783066418,7.0,72.50694444444444,73.0,24.0,5.0579205595257655,0.0158247809762202,0.01,482,451,451,2.774305555555556,124.52505632040052,86.8,99495.52,799,576,3.018981572094305,0.4478499888088175,0.005049197490361,0.1440972222222222,0.6927083333333334,0.1631944444444444,0.0,0.9576647276908788,Narasaraopet,Asia,South-Central Asia,170309,12.0,4.40636730194
pakistan,PAK,renala_khurd,6484,0.0398643023643024,0.0421328671328671,0.0017717352969619,0.001808347374151,1.0328802744276422,3.0,185.51398601398603,186.0,16.0,2.380189734702695,0.01556,0.007,500,446,449,2.972027972027972,106.58748,60.343,90599.358,850,572,2.534982539934357,0.7266900724493459,0.0060952074685968,0.256993006993007,0.6153846153846154,0.1258741258741259,0.0,0.968166422341774,Renala Khurd,Asia,South-Central Asia,54041,10.0,2.10054993629
iraq,IRQ,az_zubayr,5673,0.0173308619091751,0.017875948237394,0.0009755362531828,0.0010084744056649,1.023028689050162,7.0,11.50388219544846,11.0,24.0,4.617324149330528,0.011771032246442,0.005,3527,3116,3148,2.9724230254350736,77.86127814808142,60.348,432207.955,5551,3735,3.317331268739282,0.2276178074510771,0.0007326911055597,0.1186077643908969,0.8240963855421687,0.0556894243641231,0.0003602954422626,0.9774896937919276,Az Zubayr,Asia,Western Asia,102386,21.0,3.11117005348
romania,ROU,timisoara,3300,0.0391934127478994,0.0641449746926974,0.0012791562112386,0.0017775107492599,1.031031495406057,3.0,88.31480477223427,88.0,18.0,2.246023014454237,0.0104535206061726,0.005,3277,2759,2772,2.9343817787418653,117.0156403622251,92.277,633171.63,5411,3688,3.5621591149648952,0.0193480460355289,0.0013001489576363,0.1822125813449024,0.6933297180043384,0.1114425162689804,0.0005544261689151,0.9699024757785542,Timișoara,Europe,Eastern Europe,288522,63.0,34.5782775879
gabon,GAB,port_gentil,2772,0.027287999675173,0.032198469253101,0.0011199173156845,0.0011867284882596,1.0345127910556593,2.0,6.288202692003167,6.0,15.0,1.5156589472773363,0.0104924242424242,0.005,1005,893,895,2.7173396674584325,112.60537587412588,84.729,193230.825,1716,1263,3.514117767038875,0.0621740036694625,0.0024888169376922,0.1749802058590657,0.618368962787015,0.2042755344418052,0.0005827505827505,0.966638603839358,Port-Gentil,Africa,Middle Africa,91409,24.0,10.0153770447
india,IND,anantnag,6486,0.0380622837370242,0.0426758938869665,0.0030788467541594,0.0030890789093833,1.0923676396954904,18.0,1619.6470588235295,1602.0,171.0,37.097843603099086,0.0133440233236151,0.006,198,176,176,2.3737024221453287,514.6720408163266,265.594,176532.51,343,289,3.545992253812935,0.0338665637189564,0.0088991732263142,0.0346020761245674,0.6470588235294118,0.314878892733564,0.0029154518950437,0.9154427169581488,Anantnag,Asia,South-Central Asia,328042,86.0,10.5783891678
vietnam,VNM,hoi_an,11864,0.0259573777890609,0.0288045471213788,0.002408146170671,0.0024790532299313,1.0469488470460708,2.0,6.635863586358636,7.0,12.0,1.8069976032117163,0.0172201075713694,0.01,1442,1283,1284,2.6589658965896588,99.9599921390153,72.131,241603.301,2417,1818,3.550042199929948,0.0302397073188667,0.0024924328051867,0.11001100110011,0.6815181518151815,0.2068206820682068,0.0004137360364087,0.9551565034160596,Hoi An,Asia,South-Eastern Asia,72310,31.0,5.89401769638
india,IND,mubarakpur,8491,0.0116731517509727,0.0116731517509727,0.0002688772712493,0.0002688772712493,1.0802044175703909,3.0,78.53307392996109,78.0,11.0,1.924318945671237,0.0094058441558441,0.004,181,168,168,2.396887159533074,185.48476623376624,96.2375,57129.308,308,257,3.0965142645012507,0.3941640838000756,0.0101580174508992,0.0428015564202334,0.6614785992217899,0.2957198443579766,0.0,0.925750703972506,Mubarakpur,Asia,South-Central Asia,194273,11.0,1.67992377281
nigeria,NGA,port_harcourt,2511,0.0194752537564447,0.0245736346939541,0.0008099346423851,0.0008989027868376,1.0428919975320885,8.0,13.038682109524345,14.0,27.0,5.037518852936792,0.0269143012113541,0.015,6454,5511,5627,2.487799392780839,113.6989190019888,83.36449999999999,1257737.442,11062,8893,3.548486410478582,0.0316337703372248,0.0004420427221818,0.0707297874732936,0.6541099741369617,0.2742606544473181,0.0001807991321641,0.958872061887915,Port Harcourt,Africa,Western Africa,1159890,132.0,32.9809608459
bosnia_and_herzegovina,BIH,tuzla,3206,0.0202162401240851,0.0274102079395085,0.0008652209378776,0.0010561060705045,1.0926290395565574,38.0,259.1162570888469,256.0,211.0,30.03551405214213,0.0593689359967386,0.033,1386,1151,1155,2.318525519848772,109.19227965756215,73.983,267848.662,2453,2116,3.5633414839705617,0.0182819802252697,0.0019085922993475,0.0642722117202268,0.5883742911153119,0.3449905482041588,0.003261312678353,0.9152237070377052,Tuzla,Europe,Southern Europe,75466,28.0,9.94471645355
nigeria,NGA,krakrama,2489,0.0396039603960396,0.0396039603960396,0.0049820302099691,0.0049820302099691,1.0418349761540189,2.0,8.257425742574258,8.0,18.0,2.56769727712024,0.01434375,0.006,75,73,73,2.5346534653465347,249.341203125,121.71,31915.674,128,101,3.28576815898569,0.2526608775673439,0.0199236478543193,0.0495049504950495,0.693069306930693,0.2574257425742574,0.0,0.9598449110352826,Krakrama; Degema; Opudegema; Apama; Udama; Eferebokiri; Krakrama; Degema Hulk; Edikalama; Diepreye; Usokun; Diminabokiri; Iwoama; Macjajakiri; Harry's Town; Okpo; Illelima; Ilelema; Tena; Tema; Ngbetokurukiri; Ngbetchurukiri,Africa,Western Africa,193544,18.0,2.33384203911
united_kingdom,GBR,slough,1906,0.026782746170258,0.0384254845884969,0.0007316078056039,0.0008922398336838,1.0612102607722569,8.0,30.937559580552907,29.0,45.0,8.36932990754553,0.012479162389653,0.0,2757,2374,2382,2.3217349857006675,83.7591400123178,55.544,407990.771,4871,4196,3.4852042731624646,0.0874877559228763,0.0007796138618721,0.03860819828408,0.6132030505243089,0.3429456625357483,0.0034900431122972,0.9423203270502556,Slough; Windsor; Eton,Europe,Northern Europe,153954,36.0,24.4033470154
morocco,MAR,ain_el_aouda,1597,0.0152023872300221,0.0173521850899742,0.0005444677989816,0.0005660811079387,1.0168981840248488,4.0,234.6452442159383,235.0,78.0,4.339764156111934,0.0237299152200242,0.013,1549,1287,1289,3.183804627249357,55.18022365765038,43.595,136681.414,2477,1556,2.7789958583438628,0.5982395438113554,0.0019743251714507,0.2422879177377892,0.7532133676092545,0.0044987146529562,0.0,0.9833826195283716,Ain El Aouda,Africa,Northern Africa,54376,6.0,1.69369006157
germany,DEU,chemnitz,2852,0.0373009599013059,0.0534948096885813,0.002119331012463,0.0027629174184699,1.0659345671200924,28.0,329.0010380622837,326.0,138.0,23.70711589426612,0.0308758135902108,0.019,2229,1977,1996,2.658131487889273,146.79003644884145,109.995,563820.53,3841,2890,3.551778988163438,0.028682276091271,0.0013195470956749,0.1581314878892733,0.5906574394463667,0.228719723183391,0.0062483728195782,0.9381438887958834,Chemnitz,Europe,Western Europe,168020,66.0,38.0357322693
bulgaria,BGR,ruse,3448,0.0486599703272764,0.065975952929138,0.001228659338517,0.0014254904282239,1.0525117579319538,27.0,44.2302379125096,42.0,145.0,26.672535115049143,0.0227605748373101,0.01,2222,1863,1870,2.8303914044512664,116.54815292841648,75.7315,429829.588,3688,2606,3.5490879502354566,0.0310948803563878,0.0019127340488254,0.1408288564850345,0.7018419033000768,0.1473522640061396,0.0005422993492407,0.9501081507772108,Ruse,Europe,Eastern Europe,141675,55.0,30.4782886505
united_states,USA,boulder,277,0.0467291642656547,0.0716726132554875,0.0020835643191014,0.0026520599570371,1.0777544171030304,48.0,1641.2925721699644,1634.0,185.0,34.06806990980263,0.0361839157706093,0.023,2600,2221,2256,2.8958806357444047,122.56855757168458,93.919,547146.041,4464,3083,2.981773675318865,0.4727295178407901,0.0012459255107163,0.2435939020434641,0.5783327927343497,0.1566655854686993,0.0145609318996415,0.9278551626705164,Boulder,Northern America,Northern America,91059,47.0,37.117023468
russia,RUS,perm,4999,0.039792563361028,0.0571733936879164,0.0016035278413638,0.0019251249925819,1.0537469192852424,48.0,136.11052433044134,142.0,97.0,27.21603728361436,0.0204973132724341,0.011,2150,1872,1892,2.8079969822708413,184.7785024180548,131.88049999999998,687745.586,3722,2651,3.4951047632424386,0.0788588713175053,0.001397938757337,0.2304790645039607,0.5673330818559035,0.1889852885703508,0.0016120365394948,0.9489944707770068,Perm,Europe,Eastern Europe,129529,130.0,74.6953353882
china,CHN,linyi,10628,0.0083780560524746,0.0096899224806201,0.0002500008176609,0.0002891468531665,1.0195076420181486,11.75,398.2674418604651,391.5,91.0,16.92295650612932,0.0069448818897637,0.003,70,53,53,2.953488372093023,567.441779527559,447.751,72065.10599999999,127,86,2.3840074019801643,0.7938124675892514,0.0262710082890975,0.4651162790697674,0.3488372093023256,0.1860465116279069,0.0,0.9808656245287848,Linyi,Asia,Eastern Asia,72324,18.0,8.23997592926
india,IND,giridih,9272,0.0357142857142857,0.0357142857142857,0.0048607476351816,0.0048607476351816,1.0762876499076168,13.75,306.8095238095238,305.0,72.0,13.135360973575448,0.0161666666666666,0.009,166,160,160,2.685714285714285,306.94575886524825,140.1845,86558.70400000001,282,210,3.3704272196976164,0.1845588901627275,0.0126490282429952,0.1380952380952381,0.6523809523809524,0.2095238095238095,0.0,0.92911964574325,Giridih,Asia,South-Central Asia,554871,50.0,4.84800481796
china,CHN,sha_tin,12291,0.0458411564794543,0.0943778207608,0.0004840478743691,0.0008724938168047,1.1078773388325918,14.0,21.498646034816247,13.0,278.0,26.43493564337682,0.0560643577856558,0.016,2177,1522,1544,2.837137330754352,165.16035860376329,70.148,605643.0349999999,3667,2585,3.557803502987482,0.0232702238626905,0.0016724107092211,0.1698259187620889,0.6460348162475822,0.1578336557059961,0.0133624215980365,0.9026270011567654,Sha Tin; Ma On Shan; Sheung Shui; Fanling; Tai Po; Shap Sze Heung,Asia,Eastern Asia,1234633,115.0,38.472618103
brazil,BRA,arapiraca,1431,0.0386431597829105,0.043570323316231,0.0021700644623504,0.0023398938057134,1.0210862470915174,28.0,270.29782555582705,271.0,125.0,18.960832904179004,0.0232836484983314,0.013,3795,3363,3380,3.07500610798925,91.05002653742254,71.793,572977.817,6293,4093,3.5128319083348964,0.0633071309265111,0.000962633531563,0.2592230637674078,0.6674810652333252,0.0728072318592719,0.0004767201652629,0.9793492007638142,Arapiraca,Latin America and the Caribbean,South America,173804,35.0,5.21839618683
algeria,DZA,khemis_miliana,2062,0.0332267988119052,0.0367612293144208,0.000671910970501,0.0007144143913117,1.0604574276867005,19.0,300.954609929078,293.0,129.0,23.618404352448465,0.0340244029075804,0.014,1142,923,929,2.731914893617021,86.60319262720665,56.628,166797.749,1926,1410,3.251024362084722,0.2797504100427631,0.0029768405064615,0.1234042553191489,0.6851063829787234,0.1900709219858156,0.0031152647975077,0.9429892930085998,Khemis Miliana,Africa,Northern Africa,88711,15.0,4.45042610168
china,CHN,qiaotou,11512,0.0,0.0,0.0,0.0,1.3816580897655515,40.5,168.0,151.0,86.0,34.114187338668614,0.010875,0.009,6,6,6,1.6,1716.2782500000003,592.3355,13730.226000000004,8,10,2.426015131959808,0.7760843009077715,0.1868209106522409,0.1,0.5,0.4,0.0,0.7237680634647363,Qiaotou,Asia,Eastern Asia,118929,12.0,1.63290703297
north_korea,PRK,sinpho,12273,0.0654490106544901,0.0654490106544901,0.0049687339783066,0.0049687339783066,1.082779765061286,6.0,8.65296803652968,6.0,48.0,8.498144851730407,0.0197226277372262,0.01,162,153,153,2.502283105022831,223.50895255474447,141.40800000000002,61241.45300000001,274,219,3.528471036891337,0.049479087514666,0.0108410752883765,0.0821917808219178,0.6575342465753424,0.2602739726027397,0.0036496350364963,0.9235488436962056,Sinpho,Asia,Eastern Asia,91001,20.0,4.16014289856
china,CHN,chongren,12141,0.030002442002442,0.0326984126984127,0.0019293536358243,0.0020885738444525,1.0665058177983722,4.0,60.94285714285714,60.0,25.0,4.512437025830711,0.0114265734265734,0.005,85,77,77,2.723809523809524,350.396048951049,188.694,50106.63500000001,143,105,3.486274178769836,0.0865572245142598,0.0292734178396917,0.1523809523809524,0.6476190476190476,0.1904761904761904,0.0,0.937641392397031,Chongren,Asia,Eastern Asia,72912,16.0,5.33066606522
china,CHN,banzeng,10482,0.0235930735930735,0.0259740259740259,0.0005097130272414,0.0005680094968511,1.0837967434483446,20.0,294.4025974025974,290.0,45.0,12.18957680308936,0.0163010752688172,0.008,51,44,46,2.415584415584416,476.7192258064517,293.224,44334.888000000006,93,77,3.3760809980862185,0.1799050769337848,0.0417435076657228,0.1948051948051948,0.4545454545454545,0.3376623376623376,0.0,0.9226822335877054,Banzeng,Asia,Eastern Asia,66200,13.0,2.66970682144
brazil,BRA,sao_roque,1298,0.051141222595901,0.0713403880070544,0.0008617050411669,0.0010438098438673,1.0733514563505282,55.25,816.707671957672,809.0,212.0,41.241799545910986,0.0672434017595307,0.0365,1244,1020,1027,2.7063492063492065,109.65636265884652,73.7955,224356.918,2046,1512,3.566394721538311,0.0155263942775452,0.0023761431108611,0.0978835978835978,0.7215608465608465,0.1772486772486772,0.002932551319648,0.931661287720307,São Roque; Mairinque,Latin America and the Caribbean,South America,54004,20.0,7.15523529053
italy,ITA,parma,2725,0.0482793383892282,0.0988416988416985,0.0007589485762246,0.0013344225640582,1.058897179428068,12.0,57.48559548559548,57.0,40.0,7.793019321348744,0.0250134990357831,0.009,2907,1993,2008,2.772200772200772,79.95117441611313,53.933,373132.131,4667,3367,3.409140270485288,0.1524277939886059,0.0013635622294923,0.0873180873180873,0.7644787644787645,0.1366201366201366,0.005785301049925,0.944378755017669,Parma,Europe,Southern Europe,136468,30.0,17.1973724365
indonesia,IDN,sumenep,12666,0.0242637634668482,0.025897362658288,0.0007312469155471,0.0007454441979664,1.068493732405967,11.0,13.39960011425307,11.0,86.0,9.784184898383716,0.0150150219551652,0.007,2473,2186,2192,2.4718651813767494,104.30211070025422,72.82,451315.233,4327,3501,3.2830483178245853,0.2547995629714179,0.0009427033476347,0.0791202513567552,0.6266780919737218,0.2936303913167666,0.0004622140050843,0.9358969263659256,Sumenep,Asia,South-Eastern Asia,520291,91.0,9.59575271606
finland,FIN,oulu,3185,0.0484502578636863,0.0788829550511791,0.0031471839045993,0.0041126325703113,1.0689900823702585,6.0,12.600133511348464,12.0,32.0,4.780798264546525,0.0404326970141948,0.019,1188,954,967,2.727636849132176,154.6062648066569,105.703,315860.59900000005,2043,1498,3.499006150328643,0.0754474196538206,0.0025142252081417,0.2002670226969292,0.5794392523364486,0.2069425901201602,0.0107684777288301,0.9354623737787282,Oulu,Europe,Northern Europe,83504,37.0,14.5482473373
united_kingdom,GBR,lincoln,1915,0.0168598761670017,0.0274878686076893,0.0004329638673259,0.0005794219450855,1.0636033204278077,11.0,21.9926091825308,14.0,68.0,17.876071515262453,0.0213008274231678,0.005,2819,2504,2512,2.273684210526316,73.51974408983452,52.6595,373186.221,5076,4465,3.5659319103832283,0.0159443355914185,0.0008970997531791,0.0282194848824188,0.5966405375139978,0.3686450167973124,0.006107171000788,0.9402001486773992,Lincoln,Europe,Northern Europe,108730,38.0,17.8521518707
nigeria,NGA,ikerre,2321,0.0437377450980391,0.0517156862745097,0.0019479209295442,0.0020533721086204,1.0828629086745547,18.0,368.2735294117647,368.0,66.0,10.959903056437016,0.0278134243458475,0.017,527,463,463,2.585294117647059,142.4346791808874,104.02,125200.083,879,680,3.4889280456642724,0.084247023916366,0.005158125193973,0.0602941176470588,0.7147058823529412,0.225,0.0011376564277588,0.923477932422692,Ikerre; Ikere; Ikere-Ekiti; Ikare,Africa,Western Africa,170187,22.0,7.87135362625
indonesia,IDN,wonokarto,12452,0.0327667533164915,0.034134539108361,0.0018241888107693,0.0018515551853639,1.0407724727712642,37.0,147.21085197524988,142.0,180.0,36.99621751914133,0.0457705971916765,0.028,3489,3157,3160,2.813422179914326,82.35678108611063,65.96,486810.933,5911,4202,3.134565436468733,0.366905343113342,0.0007514103372774,0.2122798667301285,0.6178010471204188,0.169681104236078,0.0001691761123329,0.9608247971214118,Wonokarto; Kaliancar; Singodutan; Giripurwo; Giritirto; Wonoboyo; Gemantar; Bulusulur; Wuryorejo; Purworejo; Hutan; Nambangan; Purwosari; Pokohkidul; Sendangijo; Jaten; Baran; Jendi; Gupit; Ngadirojolor; Nguter; Tanjungrejo; Pengkol; Ngadirojokidul; Mloko,Asia,South-Eastern Asia,150046,43.0,11.7977180481
india,IND,jaspur,7259,0.0630081300813008,0.0630081300813008,0.0081906016520508,0.0081906016520508,1.0485132250619953,4.5,243.40243902439025,244.0,13.0,2.8754377276974203,0.0233274336283185,0.007,70,65,65,2.756097560975609,321.872982300885,150.166,36371.647,113,82,3.455618364331845,0.1130317086096558,0.0256614313038789,0.1219512195121951,0.7317073170731707,0.1463414634146341,0.0,0.9537314132979804,Jaspur,Asia,South-Central Asia,62119,8.0,1.78033995628
india,IND,rudauli,8054,0.074,0.0733333333333333,0.0125272205824504,0.0123994494671088,1.0120599305893971,3.0,112.0,111.0,11.0,3.3166247903554,0.0026551724137931,0.002,15,13,14,2.32,1863.6043793103447,1109.897,54044.52700000001,29,25,2.5579723099049096,0.7156405821119377,0.0907465693474815,0.12,0.48,0.4,0.0,0.9880837782181796,Rudauli,Asia,South-Central Asia,308616,27.0,1.3146790266
china,CHN,longshan,11003,0.0302268244575936,0.0544871794871794,0.0014053911445328,0.0017245147410465,1.080764122237958,21.5,469.9038461538461,464.0,84.0,18.22437455865904,0.0189402985074626,0.013,36,35,35,2.576923076923077,671.9559253731344,363.768,45021.047000000006,67,52,3.160143018253007,0.3482452115674918,0.0479644476391797,0.25,0.4423076923076923,0.3076923076923077,0.0,0.9252712774451484,Longshan,Asia,Eastern Asia,109939,19.0,6.8104133606
china,CHN,changping,10685,0.0336942825083381,0.0374003578981617,0.0009924482263109,0.0010832367719906,1.064937571039492,14.0,64.0473401659346,62.0,131.0,11.29155536930836,0.0136420129622569,0.006,1498,1253,1264,2.5602733040507566,199.37093671368663,113.801,522949.967,2623,2049,3.0846599873904044,0.4025336003944869,0.0016688718880065,0.15568570034163,0.570522205954124,0.2689116642264519,0.0026686999618757,0.939022180449408,Changping,Asia,Eastern Asia,331110,67.0,34.4542922974
niger,NER,gazaoua,2655,0.0366581415174765,0.0366581415174765,0.0013873877713708,0.0013873877713708,1.0270620181213492,3.0,407.841432225064,408.0,16.0,2.0444852640099302,0.0119075757575757,0.0,375,341,341,3.3759590792838874,75.77919242424242,54.5185,50014.267,660,391,2.6202659816944296,0.6846001757691971,0.0060227187736596,0.4757033248081841,0.4833759590792839,0.0409207161125319,0.0,0.9736510379666752,Gazaoua,Africa,Western Africa,72907,4.0,1.17242896557
china,CHN,unnamed,10346,0.0312275290114625,0.0419205909510618,0.0018409687601917,0.0022648733944064,1.0382469154474965,10.0,431.3795013850416,430.0,87.0,8.97976247988425,0.016572710951526,0.006,311,217,229,3.085872576177285,343.23290305206467,214.892,191180.727,557,361,3.4931442676538325,0.0805707878331422,0.0086483365791917,0.3573407202216066,0.4903047091412742,0.1385041551246537,0.0,0.9631620235240368,中江县,Asia,Eastern Asia,177643,39.0,11.1773824692
china,CHN,tianzhen,10445,0.0468553459119496,0.0471698113207547,0.0020011590041999,0.0020162187802244,1.0233270876161131,6.0,997.6603773584906,995.0,78.0,11.209445529803483,0.0059677419354838,0.005,33,31,31,2.339622641509434,776.8313870967742,427.9175,48163.546,62,53,2.962445153096871,0.4854274290569144,0.0548178411803628,0.1509433962264151,0.3962264150943396,0.3773584905660377,0.0,0.9772046612481894,Tianzhen,Asia,Eastern Asia,53607,13.0,4.75558614731
ghana,GHA,mampong,1812,0.0314606741573033,0.032370251471375,0.0039575675787445,0.0039809346534764,1.0773109076950984,30.0,406.5794542536116,409.0,122.0,23.17894241344635,0.0325283018867924,0.026,540,501,501,2.7223113964687,132.57756485849058,101.849,112425.775,848,623,3.5018812008352738,0.0729293819177657,0.0039040338664053,0.0963081861958266,0.7688603531300161,0.1332263242375602,0.0,0.9282371438524606,Mampong,Africa,Western Africa,51205,11.0,3.92477703094
india,IND,peddapuram,8930,0.0249886311959981,0.0249204183719872,0.0011013812291146,0.0010977243629576,1.05515025157872,8.0,39.47339699863574,40.0,40.0,6.12514427637296,0.0192157407407407,0.01,671,579,579,2.946793997271487,86.99572685185186,56.3275,93955.385,1080,733,3.166935018300898,0.3432445668888639,0.0041539551832658,0.1391541609822646,0.7748976807639836,0.0845839017735334,0.0,0.9477323239072312,Peddapuram,Asia,South-Central Asia,74504,18.0,2.69931411743
iran,IRN,pars_abad,5441,0.0233722367453386,0.026994456495541,0.0028706824954749,0.003081832273118,1.0258471936826796,5.0,44.89443239334779,46.0,29.0,4.9938157941871095,0.0107287098419173,0.004,1134,947,956,2.8358640636297903,100.59752575216726,68.941,197271.748,1961,1383,3.354447508824601,0.1976407166770271,0.0019179717576995,0.2046276211135213,0.6124367317425886,0.1800433839479392,0.0005099439061703,0.9748040508938852,Pars Abad,Asia,South-Central Asia,68613,13.0,5.91231250763
indonesia,IDN,lumajang,12642,0.0247952279202278,0.026633089133089,0.0010398411690692,0.0010625713004837,1.05519131094886,27.0,61.74084249084249,53.0,176.0,30.86137124100477,0.0132140318054256,0.006,3112,2723,2725,2.4473443223443225,100.9676447146866,66.979,539672.061,5345,4368,3.129512625587905,0.3705595646047469,0.0010802245612354,0.0597527472527472,0.6524725274725275,0.2875457875457875,0.0001870907390084,0.9476954459573494,Lumajang; Tempeh,Asia,South-Eastern Asia,281301,103.0,21.9221401215
uzbekistan,UZB,samarkand,5991,0.0244110871021104,0.0283952266452936,0.0017902198487009,0.0019011579726508,1.047164089900929,42.0,713.8049692759819,716.0,135.0,25.87974671306224,0.0190145654480563,0.012,6181,5596,5621,2.769703446433342,154.63381257837366,113.881,1603088.735,10367,7486,3.436953403293124,0.1289601624049456,0.000497531682767,0.1345177664974619,0.6896874165108202,0.1743254074271974,0.0003858396836114,0.9549601725691425,Samarkand,Asia,South-Central Asia,737417,197.0,127.760490417
china,CHN,unnamed,12482,0.0255255255255255,0.0255255255255255,0.0019436912069999,0.0019436912069999,1.1016493142431123,3.0,9.567567567567568,7.0,67.0,9.854967941114426,0.0101640625,0.006,74,71,73,2.3063063063063063,509.0721328125,264.453,65161.233,128,111,3.4964917077802826,0.0776468213588315,0.0249114438253801,0.081081081081081,0.5855855855855856,0.3333333333333333,0.0,0.9077298801634068,上坑村; 湖东村; 新乡村; 西陇村; 华东村; 上陇村; 南陇村,Asia,Eastern Asia,56448,13.0,3.37676906586
china,CHN,laiyang,11730,0.0227125194972015,0.0297687861271676,0.000846682290685,0.0012187168497066,1.034823568793449,12.0,44.6878612716763,41.0,60.0,10.669241856354851,0.01396,0.004,287,207,217,3.034682080924856,433.1716019047619,340.682,227415.091,525,346,2.878640449291213,0.5386928281165988,0.0098514778415692,0.4161849710982659,0.3988439306358382,0.1705202312138728,0.0019047619047619,0.9663483033788536,Laiyang,Asia,Eastern Asia,229971,62.0,31.9478149414
united_states,USA,lake_havasu_city,72,0.0288210908148724,0.0293561342142764,0.0031606718337341,0.0031834671724482,1.0545523101619136,105.0,270.11853867081226,270.0,282.0,65.95437901370137,0.0302404160475482,0.029,1972,1961,1961,2.615623785464438,168.080679346211,122.797,565591.486,3365,2573,3.515492349902168,0.0609619332241039,0.0011137458236657,0.1480761756704236,0.6175670423630004,0.2335794792071512,0.0014858841010401,0.9482696973528628,Lake Havasu City,Northern America,Northern America,50238,54.0,37.5461845398
china,CHN,huaihua,11246,0.0728706924143817,0.1284142394822009,0.0040547915603075,0.006622637655946,1.035724400477729,14.0,236.2504854368932,234.0,58.0,9.670715490114514,0.0314056122448979,0.014,471,337,378,3.044660194174757,264.80985841836736,150.6695,207610.929,784,515,3.364416301744669,0.1894921535566167,0.0066892997024726,0.3203883495145631,0.5844660194174758,0.0854368932038835,0.0012755102040816,0.9655078122507772,Huaihua; Hecheng,Asia,Eastern Asia,478320,39.0,17.4269828796
india,IND,purnia,9383,0.057162823200559,0.057162823200559,0.0064299108011216,0.0064299108011216,1.042952738489577,2.0,41.069182389937104,41.0,8.0,1.4955936548840965,0.0069473684210526,0.004,419,400,400,2.8679245283018866,212.70173684210528,148.934,145487.988,684,477,3.4425333297317584,0.1242134437086295,0.0054936861881098,0.1425576519916142,0.7337526205450734,0.1215932914046121,0.0,0.9588162177398548,Purnia,Asia,South-Central Asia,347177,23.0,3.9671049118
